company,name,title,reports_to,org_status,image_src
meta,Niels Hilmar,"Head Of Product, 1p Developer Experience And Platform, Reality Labs (vr/ar)",Krassimir Karamfilov,9,https://cdn.theorg.com/6bdd6b3e-3331-4f8a-b50b-4dbe3d405716_thumb.jpg
microsoft,Ben Finney,"Sr. Director Of Hardware Engineering, Surface",Rubén Caballero,4,https://cdn.theorg.com/0bf9cbea-aa86-44a6-8c1e-ccc761d74331_thumb.jpg
amazon,Jarred Fuhrman,HR Manager,Jay Shankar,4,https://cdn.theorg.com/ae9f71f0-f444-4e70-a12a-acb83932386c_thumb.jpg
nike,Lata Panjabi,Director - Platform Engineering SAP Basis,Ananda Shenoy,7,https://cdn.theorg.com/f00a61a1-cc0a-473b-819f-9d5761c0e829_thumb.jpg
apple,Stephanie Freese,"Head of Content Programs & Activations, Business Partnerships - Apple Music",Oliver Schusser,4,https://cdn.theorg.com/483b00f4-7240-4561-bdf4-dfda9c21db98_thumb.jpg
microsoft,Eduardo Kassner,"Chief Data Officer & General Manager, US SDP, Customer Success Data & AI Team",Yvonne Chebib Brao,4,https://cdn.theorg.com/c0e9eff4-e22a-45d8-90bb-bbb307aeb444_thumb.jpg
meta,Li-Chen Miller,"VP Of Product, Wearables",Nathan Davis,8,https://cdn.theorg.com/dcca586c-5ecf-4ca1-a571-678bd3c77dbc_thumb.jpg
meta,Chad Heaton,"Vice President, Finance",Nicola Mendelsohn,5,https://cdn.theorg.com/760a7455-a7d0-4ba7-811f-ff8801e79b8f_thumb.jpg
google,Paolo Malabuyo,Director Of UX,Catherine Courage,4,https://cdn.theorg.com/eaccfc68-b08c-4008-b330-471280b26527_thumb.jpg
google,Peter Wish,Senior Global Brand Engagement Lead,Sarah Madden Armstrong,5,https://cdn.theorg.com/e4f9fc89-6a19-45f3-8ccd-d4ce37ffa53a_thumb.jpg
amazon,Mike Hopkins,"SVP, Prime Video & Amazon",Christine Beauchamp,4,https://cdn.theorg.com/b1e800dc-37ee-49fc-8eae-def8cba83fdf_thumb.jpg
google,Jess Ernst,"Senior Sales, Content + Communications Strategist | Solutions Engineering At Google",Vik Mukku,6,https://cdn.theorg.com/86669137-04c1-4701-aa44-c75de47a8967_thumb.jpg
apple,Kelsey Peterson,Director Of AIML PM,Kelly Lynn,4,
google,Rina Tambo Jensen,UX Manager,Aastha Gaur,5,https://cdn.theorg.com/ad8dca29-7b67-44d6-b11c-d1409ad0e2b1_thumb.jpg
google,Eyad Deeb,Manufacturing & Automotive - Sales Lead,Phil Davis,4,https://cdn.theorg.com/44ca000e-95e5-4539-9862-b4b3f131da69_thumb.jpg
netflix,Sudesh Shetty,Engineering Lead,Tom Fernandez,4,https://cdn.theorg.com/1a0b67a7-765f-44b7-931c-c7dd6075c2b1_thumb.jpg
google,Imed Zitouni,"Director Of Engineering - Genai, ML & Search",Rich Sanzi,5,https://cdn.theorg.com/1489b071-56f8-480d-9bfc-043d3dcf5dad_thumb.jpg
meta,Brian Roehrkasse,"VP, Communications",Nick Clegg,4,https://cdn.theorg.com/863d8397-acb1-4d58-9cec-7d08855514bc_thumb.jpg
google,Eugenia Denari,"Google Marketing Director, Google Spanish Latam - Mexico, Argentina, Colombia, Chile, Perú",Sarah Madden Armstrong,5,https://cdn.theorg.com/0e55f6ea-fac1-4fdc-98fc-9c47760c3ad4_thumb.jpg
microsoft,Tracy Chen,"Director Of Compliance, WW Public Sector",Edna Conway,4,
apple,Michael Ryan,Systems Administrator,Timothy Campos,4,https://cdn.theorg.com/341f2b4a-4e09-44de-8081-1f57188ad550_thumb.jpg
stripe,Michelle Almeida,Head Of Marketing Strategy & Insights,Jeff Titterton,4,https://cdn.theorg.com/a1d0fa32-4557-4624-a3e6-41849d3bdafa_thumb.jpg
google,Bertrand Damiba,"Director Of Product Management, Communications & Core Ux, Gmail",Fred Gilbert,6,
apple,Cenk Yildiz,Design Verification Manager,Gaith K.,5,https://cdn.theorg.com/44c2f82b-0322-4ad0-afac-8d71fe71bd0a_thumb.jpg
amazon,Oladimeji Dare Fagbenle,Operations Manager,Harsh Khaitan,5,https://cdn.theorg.com/bf9790d7-7adc-4344-90c4-e1a083536938_thumb.jpg
google,Manny Izaguirre,Channel Sales And Activation Manager,Laura Sardegna,4,https://cdn.theorg.com/13fb75da-21be-4b24-b1d9-f8b30c27631c_thumb.jpg
amazon,Anirudh Chauhan,Director Of Software Development,Amanda Doerr,5,https://cdn.theorg.com/a70ef7b5-0b6b-4f03-ba92-2001caa375fc_thumb.jpg
meta,Krassimir Karamfilov,VP Of Product,Ragavan Srinivasan,8,https://cdn.theorg.com/1b84e91d-75b1-4eec-806b-d2f96ba6ac21_thumb.jpg
google,Alan Ranciato,Head Of Cloud Learning Portfolio,Brad Calder,4,https://cdn.theorg.com/e22d34da-54ae-4357-9c74-ef223f7feca1_thumb.jpg
apple,Sophie le,Global Supply Manager,Priya Balasubramaniam,4,https://cdn.theorg.com/2176600b-81a2-44ce-850f-d92874c03aa6_thumb.jpg
disney,Andrew Messina,"Senior Vice President, Disney Advertising",Rita Ferro,4,https://cdn.theorg.com/d1fb7be5-da54-4ef6-b444-921222108cd6_thumb.jpg
amazon,Hirofumi Seki,"Sr. Art Director, Global Brand, Sports Marketing",Jo Shoesmith,6,https://cdn.theorg.com/9cdfae7b-bb46-42af-ba02-59804e286bd4_thumb.jpg
tesla,Oleksii Sosevych,Factory Software Engineering Manager,Avinash Varidireddy,6,https://cdn.theorg.com/59e995bb-9bb2-40f3-bacf-f9705cc032fa_thumb.jpg
google,Fangdi Pan,Senior Strategic Agency Manager,Vidhyashankar Balasubramanian,4,
google,Aurora Vintilescu,Senior Sales Manager,Laura Sardegna,4,https://cdn.theorg.com/1700f2e5-161b-4bef-8f23-0f2f5a8a9636_thumb.jpg
google,Liwei Wang,Senior Software Engineering Manager,Newfel Harrat,7,https://cdn.theorg.com/abaa3248-a1e0-4fc9-8367-9ef7b6a3ed12_thumb.jpg
amazon,Serena G. Guzey,Sr. Customer Success Manager,Yan H.,6,https://cdn.theorg.com/dc58c0f7-3407-4e76-b27a-449e030756c7_thumb.jpg
amazon,Brenden Forte,"Manager, Sr. Technical Program Manager -",Ayanna Lonian,6,https://cdn.theorg.com/81a9a9f0-f745-4f73-8be1-c957c40feb5f_thumb.jpg
netflix,Derek vander Griend,Global Brand Design Manager,Steve Johnson,4,https://cdn.theorg.com/a20bf432-f4e2-4b03-9046-70109a242785_thumb.jpg
nike,Nikhil Pandit,Global Business Director - Nike Virtual Studios,Tim Yu,4,https://cdn.theorg.com/b67d2ddb-cb39-4f7a-bf96-51db9f6498ee_thumb.jpg
amazon,Carmelo Girgenti,BIM Client Information Manager,Mobeen Khan,7,https://cdn.theorg.com/251e6383-6846-4a3d-839f-822b2d664fd1_thumb.jpg
apple,Bryan Boyet,Global Voice And IVR Operations Manager RCC,Amr Gamal,4,https://cdn.theorg.com/b40f63f1-3eb4-4373-b124-bf3deea7b991_thumb.jpg
disney,Rebecca Freendley,Vertical Manager - DIsney Central Europe,Adam Long,5,https://cdn.theorg.com/2800790c-815e-431f-b0a8-cd0ccd1e03c4_thumb.jpg
google,Lukasz Heldt,Principal Engineer,Uri Frank,4,https://cdn.theorg.com/0bc28478-3d7f-45bb-a509-8c73cc47d357_thumb.jpg
google,Ben McCormack,"Technical Director, Office Of The CTO",Sujata Kosalge,5,https://cdn.theorg.com/c46b2654-18ed-4bb0-ae54-7f4e67e8653e_thumb.jpg
nike,Kacie Wise,"Lead, Product Insights",Emily White,4,https://cdn.theorg.com/d96658ab-d1d0-46d9-baa3-067ed7c7a5c9_thumb.jpg
google,Swati Grover,Ads: Strategic Partner Development Manager (20%),Rose Yao,5,https://cdn.theorg.com/e7862687-5093-40be-a3fa-ab25f9f5ea10_thumb.jpg
amazon,Allie Williams,"Manager, Product Management - Technical",Chris Parker,5,
amazon,Britt Carr,Senior Director Of Product Management,Jason Richman,4,https://cdn.theorg.com/e1c19127-15cd-44f9-ae10-5e878f491e7e_thumb.jpg
meta,Prashant Ratanchandani,"Vp, Engineering, Generative AI",Ning Li,7,https://cdn.theorg.com/c18c0179-f2ea-4432-95bd-fa85b1aa63a8_thumb.jpg
amazon,Anand Rathi,"Director Of Software Development, Artificial General Intelligence",William Bowes,4,
meta,Joel Kaplan,"VP, US Public Policy",Javier Olivan,4,https://cdn.theorg.com/1c6581ac-5b56-4b29-8ef7-8c961e145a2c_thumb.jpg
disney,Susie Lee,"Director, Disney+ Growth Marketing KR",Molly Brady,5,https://cdn.theorg.com/b48ec3da-fbd1-496a-8c7a-ec7737ba6daf_thumb.jpg
meta,Ben Nader,"Head Of Product, Platform",Aigerim Shorman,6,https://cdn.theorg.com/adda188b-8703-4900-961f-98f41f2553fa_thumb.jpg
stripe,Shawn Chen,Global Head of Litigation,Trish Walsh,4,https://cdn.theorg.com/7471e3ed-4814-403d-ba5b-3cac0fcc8185_thumb.jpg
nike,Henk Hassett,"Event Operations Manager, EMEA",Imke Stuurman,5,https://cdn.theorg.com/49b39118-0aef-45ce-a4d0-1f8bf7a2606d_thumb.jpg
amazon,Amy J. Stege,Sr. Technical Recruiter At Amazon.com,Joyeeta Mitra,5,
nike,Cheryan Jacob,Chief Information Officer,Muge Erdirik Dogan,3,https://cdn.theorg.com/0a61fd06-e17a-44ee-bb62-c76ae1c32407_thumb.jpg
amazon,Chiaki Shigihara,"Senior Product Marketing Manager, Amazon Music",Karmany Reddy-Coelho,5,https://cdn.theorg.com/e2b39594-bea9-4f32-9f23-94f9de67f61b_thumb.jpg
google,Sonny Kearns,People Partner Lead: Cloud AI,Marian Croak,4,
apple,Guy Amdur,Senior Computer Vision Engineer,Mauro Magnaghi,4,https://cdn.theorg.com/363006dc-db4d-4685-9368-55a25576971e_thumb.jpg
google,Síofra Harnett,"Director, Supplier Inclusion & Sustainability",Tracey Arnish,4,
disney,Rebecca Foxer,Executive - Disney Marvel,Colin Strause,5,
nike,Rajat Shetty,Digital Operations & Support Manager At Nike,Shannon Sheehan,5,https://cdn.theorg.com/531beade-8123-45eb-8ef0-d33df2a74408_thumb.jpg
amazon,Hardeep Singh Dhaliwal,Principal Technical Program Manager,Shelley Salomon,5,https://cdn.theorg.com/b055f3f5-f274-4b8f-b6f6-455b86d6029d_thumb.jpg
netflix,Tim Anderson,"Senior Director, Studio, Product & Technology Financial Planning & Analysis",Kimberly Mills,4,
amazon,Sanyogeeta Patil,Senior Business Analyst,Ezra Akay,6,https://cdn.theorg.com/defeaa80-fc0f-4970-8d1f-e70d592c5029_thumb.jpg
google,Kate Brandt,Chief Sustainability Officer,Sundar Pichai,2,https://cdn.theorg.com/f4afa70b-7dc9-443e-8a10-e38ad6b25b3a_thumb.jpg
meta,Art Q.,Senior Technical Sourcer,Corinne A.,7,https://cdn.theorg.com/be74fdc9-abaf-4403-9b89-120866a9d95e_thumb.jpg
meta,Allison Mull,"VP, Deputy General Counsel",Jennifer Newstead,4,https://cdn.theorg.com/90420489-7759-4e50-bee7-08207a9e087e_thumb.jpg
disney,Kevin Feige,"President, Marvel Studios & Chief Creative Officer, Marvel Entertainment",Dana Walden,3,https://cdn.theorg.com/80551850-e729-460f-ba09-beffe6d08fa8_thumb.jpg
amazon,Mohamed Nabil Fahmy,Senior Network Development Engineer,Burak V.,6,https://cdn.theorg.com/bd0eda8d-c25e-4fe1-a5c3-244655aa2f47_thumb.jpg
netflix,Tim Branyen,Senior Software Engineer,Tom Fernandez,4,https://cdn.theorg.com/ca00fe2a-9bc1-4bd7-babc-6f310738c87a_thumb.jpg
google,Trina Maynes,Business People Partner Lead,Leslie D Humphries,5,
apple,Nikola Vukovic,"Senior Research Scientist, Vision Pro",Joshua Susskind,5,https://cdn.theorg.com/b7be134b-cbc0-42fd-8f91-9773cbd3cb92_thumb.jpg
amazon,Jonathan Kidder,Senior Technical Recruiter III,Joyeeta Mitra,5,https://cdn.theorg.com/a12a4e98-4bb0-4e9f-bead-3b69338ef2ee_thumb.jpg
google,James Hardie,Director | NA Strategic Accounts & Industry | Partner Ecosystem & Channel,Kevin Ichhpurani,4,https://cdn.theorg.com/739c1af0-1864-43dc-84fd-759380b4d5c7_thumb.jpg
google,Jie Yu,Principal Software Engineer,Rich Sanzi,5,https://cdn.theorg.com/268e604d-c8f2-4e41-9105-9ecfbfd29849_thumb.jpg
apple,Emily Syrowik,Manager - Indirect Procurement,Daniel Rosckes,4,https://cdn.theorg.com/d352f048-b813-4db5-ae30-b76f917ca60a_thumb.jpg
amazon,RenÃe Burwiek,Senior Install Operations Manager,Geeta Uppal,5,
disney,Joe Welch,Vice President Global Public Policy,Rhonda Hjort,5,https://cdn.theorg.com/d3c5fdea-5e0b-427e-9cdb-497d5803eed5_thumb.jpg
nike,Ashlie Snider,Senior Supply And Inventory Planner,Becky Wethern,5,https://cdn.theorg.com/c592d337-a69a-4178-b78f-2db3fe7977bd_thumb.jpg
google,Ilai Soloducho,"Generative AI For Code, Senior TPM",Erwan Menard,6,https://cdn.theorg.com/d493d2ad-97c8-4526-b30a-4abc02c34f74_thumb.jpg
netflix,Offir Golan,Senior Software Engineer,Komal Bhatia,6,https://cdn.theorg.com/37fa7ac6-a8fe-49eb-bc68-c755a0754c8c_thumb.jpg
amazon,Teresa Uthurralt,"Director, Global Partner Development & Marketing",Jason Richman,4,https://cdn.theorg.com/574cd7d3-786a-4923-92a2-e43cd4fe8e11_thumb.jpg
tesla,Lars Moravy,"VP, Vehicle Engineering",Elon Musk,3,https://cdn.theorg.com/746e40b3-71fa-48d1-94b7-41d65407edab_thumb.jpg
google,Diana Łapińska,Senior Sales Manager,Christopher Oakes,4,https://cdn.theorg.com/6a26a7d8-8d4c-4467-8e7f-d61213b42e17_thumb.jpg
meta,Max Lowther,Senior Software Engineer,Mangesh Pujari,8,
amazon,Anupriya Das,"Global Training Manager, Ops - Prime Video Trust And Safety",Tammy Hensel,6,https://cdn.theorg.com/64729d7c-8f6c-453b-bdcc-f485b5268bf3_thumb.jpg
meta,Stephen Hurley,Director & Associate General Counsel,Allison Mull,5,https://cdn.theorg.com/a45856d6-d8e0-4c8a-9811-12dbb79af7c6_thumb.jpg
netflix,Kjirsten Grove,Sr Software Engineer,Sergiy Mokiyenko,6,
amazon,Puneet Thariani,Sr. UX Designer,Byron Merritt,4,https://cdn.theorg.com/37ecc40e-2b71-4eb9-a705-e47c4c51f117_thumb.jpg
nike,Simone Veldhuis,Inventory Operations Manager,Syam Antony,5,
stripe,Pier Francesco Gagliardo,"Head Of Technical Account Management, Southern Europe",Conor McNamara,5,https://cdn.theorg.com/87897844-0af5-455f-ae6c-ed12c3fa357a_thumb.jpg
meta,Amrita Ray Chaku,Head Of Business Marketing,Michelle Klein,6,https://cdn.theorg.com/0e1803b4-1545-4135-84aa-9373cd65a545_thumb.jpg
google,Vedant Kotak,Senior Director Of Engineering,Sujata Kosalge,5,https://cdn.theorg.com/02a3ed5d-98d7-42c9-9553-0f676a614f4f_thumb.jpg
google,Joel Kyungho Kim,Software Engineering Manager,Lichan Hong,5,https://cdn.theorg.com/14d9026a-11a8-4a81-9412-6ca8806a1ccf_thumb.jpg
netflix,Kinsey Osberg Tamberrino,"Director, Ad Sales",Amy Reinhard,4,
apple,Shoba N,"Project Lead, Mphasis Corpn, USA",Priya Balasubramaniam,4,https://cdn.theorg.com/793f2f76-6833-4ad1-a2c1-f647f9c9ff7e_thumb.jpg
amazon,Suha Abunijmeh,Senior Program Manager,John Felton,4,https://cdn.theorg.com/6c1ce783-16cb-42de-b1b1-55c1061e2ec2_thumb.jpg
meta,Kuangwei Hwang,Head Of Platform Engineering,Bhavesh Mehta,6,https://cdn.theorg.com/60ca6f19-2e2e-410e-8e63-4d3afb691ea9_thumb.jpg
tesla,David Lau,"VP, Software Engineering",Nagesh Saldi,4,https://cdn.theorg.com/fb57ca5f-ed5d-497a-bd8e-332ae27c53b9_thumb.jpg
disney,Joe Ortiz,"Svp, Content Marketing, Hulu | Onyx Collective & Freeform",Aaron Goldman,4,https://cdn.theorg.com/0d976035-4c01-4fcd-8b17-91da15dabc4a_thumb.jpg
tesla,Mufaddal Motiwala,Senior Product Engineer,Senthil Velmurugan,6,https://cdn.theorg.com/d48c5203-3c49-4b6f-85db-6d2a7b27bd4f_thumb.jpg
google,Jobin George,Global Data Analytics Partner Solutions & Strategy Lead,Gerrit Kazmaier,4,
disney,Drik wisk,Vertical Manager,Colin Strause,5,
google,Priya Baliga,"Senior Director Of Engineering, Ads",Ashish Gupta,5,https://cdn.theorg.com/c5008c43-70aa-4b4e-a65f-a1bd13315ccc_thumb.jpg
nike,Avishek Mazumdar,"Director Of Engineering, Marketing Technology",Deepak Arora,4,https://cdn.theorg.com/647911f8-c250-4e04-b59f-f061bdd8a076_thumb.jpg
netflix,Snehal C.,Engineering Manager,Ritu Goyal,5,
netflix,Mark Yurechko,"CFO, EMEA",Spencer Neumann,3,https://cdn.theorg.com/5d77c8d8-e812-44c0-898f-74691b00d4ec_thumb.jpg
tesla,Jake Gough,Senior Software Engineering Manager,Thorhild S.,5,https://cdn.theorg.com/6d2ac8a1-73c6-4c01-94c0-3bb44211c03a_thumb.jpg
nike,Robert Barnette,"VP, Digital Innovation",Thomas Clarke,3,https://cdn.theorg.com/1fef0610-672b-4960-9e62-5e8349585c7f_thumb.jpg
amazon,Jeet Dattani,Head Of Product,Rohan Oommen,6,https://cdn.theorg.com/0f93fbfe-675a-45c5-b595-96ea74a0fc22_thumb.jpg
disney,Mayur Vyas,"Associate Director, Marketing",Martin Queirolo,5,
tesla,Roman Haselmann,Senior Counsel,Dinna Eskin,5,https://cdn.theorg.com/b10ea018-6626-4f24-88c2-236c630062bf_thumb.jpg
amazon,Miguel Angel Torres,Reverse Logistic Lead,George Dikos,6,https://cdn.theorg.com/56f1cc16-ba95-4700-b076-ecf4e0c54c52_thumb.jpg
amazon,Jia Yuan Yu,Principal Research Scientist,Rohit Prasad,3,https://cdn.theorg.com/30de8df0-18e5-4a46-8ba8-6260aa02464b_thumb.jpg
stripe,Ciara Brady,Platform Growth Specialist,Seth Berman,5,https://cdn.theorg.com/025d7e9e-4551-4f3e-b4aa-9249b653848e_thumb.jpg
disney,Avery Çok,Senior Financial Systems Analyst,Vextrick Miller,6,https://cdn.theorg.com/b45a73a6-2d6d-4def-b201-73db67ce91ee_thumb.jpg
amazon,Jamaal O. Bailey,"Head Of Marketing | Amazon Accelerate, Seller Conference",Paul Kotas,3,https://cdn.theorg.com/5a8b9b8e-d6a4-4847-92c5-3b63e055b5aa_thumb.jpg
stripe,Katerina Pascoulis,Product Manager,Jay Shah,5,
google,Alia Seraj,"Director Of Partner And Enterprise Marketing, Devices And Services",Daryl Butler,4,https://cdn.theorg.com/6e832379-ccc5-4c7d-b19c-938b3e02d9f3_thumb.jpg
disney,Stephanie Leifer,"EVP, Current Programming, ABC Signature",Dana Walden,3,https://cdn.theorg.com/82556a8b-57a1-4947-a544-c7f9a69fbfff_thumb.jpg
amazon,Akil Walton,Chief Talent Officer | WW,Douglas J. Herrington,3,https://s2.q4cdn.com/299287126/files/images/board/247A3878_xsk8jDEUA-1.jpg
disney,Matt Brodlie,"SVP, International Content Development, Disney Plus",Joe Earley,4,https://cdn.theorg.com/d140f5b0-991d-47ad-9d70-7fd2919e5975_thumb.jpg
apple,Tito Balsamo,Design Manager – Health Special Projects,Alan Dye,4,https://cdn.theorg.com/97f005b4-a4f9-4f79-b8ed-bb7b86939cc3_thumb.jpg
google,Nico Camerino,"Senior Software Engineer, Site Reliability",Jun Ping Ng,5,https://cdn.theorg.com/76d25e27-7263-4a9a-8ba8-aaaf9d0dc029_thumb.jpg
google,Khushbu Chotalia,Strategy And Analytics Manager - Device & Service Partnerships And Channel Sales,Shritama Menon,5,
google,Kamakshi Kodur,Director Of Engineering,Cristos Goodrow,4,
google,Shilpa Mehta,"Global Head Of Data, Measurement And Analytics",Sundar Pichai,2,https://cdn.theorg.com/b88583a0-d7e3-4d74-b98d-a994a09ce901_thumb.jpg
nike,Amina Warner,Director Global Service And Store Operations,Bert Stevens,4,https://cdn.theorg.com/0409bb7d-43d0-46fb-bcd5-fa82c9da44f3_thumb.jpg
stripe,Imelda Gan,Regional IT Manager (apac),Aitor Guevara,5,
microsoft,Wina Wichienwidhtaya,Senior Product Marketing Manager,Rosie Mastrandrea,4,https://cdn.theorg.com/a769852b-a36a-449d-ad76-0fa982a7a801_thumb.jpg
apple,Divya Nag Nahesh,Director Of Health,Sumbul Ahmad Desai,4,https://cdn.theorg.com/59aa99ce-c5d2-4e4d-9a23-ae4543b1b4a1_thumb.jpg
disney,Shelly Cox,"ESPN, Account Manager",Robert Johnson,5,https://cdn.theorg.com/5674f45c-f681-431e-a073-acae7822b8bb_thumb.jpg
nike,Allegra Farina,NA Energy Marketing Director - RNWY,Adam Roth,4,https://cdn.theorg.com/fde95981-e019-42cd-a874-5e04648153aa_thumb.jpg
netflix,Sunny Park,Head Of Music - Feature Animation,Rochelle King,4,https://cdn.theorg.com/e24b6a32-02f9-44dc-ab84-46936543d99a_thumb.jpg
apple,Swathi R. Patnam,"Senior Technical Program Manager, Mail, Siri Info Search",Yang Zhao,4,https://cdn.theorg.com/76b451d1-546d-4e27-98f0-09ab23e73cc5_thumb.jpg
netflix,Brandon Riegg,"VP, Nonfiction Series & Comedy Specials",Bela Bajaria,3,https://cdn.theorg.com/1f4db69d-4dd5-4400-9f8c-1fc5588124bf_thumb.jpg
nike,Attilio D'Onofrio,Senior Devops Engineer,Jingzi Tan,7,https://cdn.theorg.com/468fda92-b134-4cfd-bc55-53113d4ecb44_thumb.jpg
stripe,Lauren Muck,"Manager, AMER Digital Native Sales Development",Dave Nixon,5,https://cdn.theorg.com/a688a394-5688-4602-9107-4b278ef29a3d_thumb.jpg
google,Hufsa Munawar,"Senior App Growth Manager, Sea/aunz",Veronika Vyushina Laskowski,6,https://cdn.theorg.com/10fb5884-3f79-4470-85d3-1a8e515284ed_thumb.jpg
amazon,Hiroko E.,Senior UX Designer - Prime Video,Vicki Haberman,6,https://cdn.theorg.com/99ec112f-20dd-4607-863a-574a26b4860e_thumb.jpg
amazon,Kunal Grover,Principal Engineer,Santhosh Ramakrishna,5,
meta,Frederic Golen,"Director, Global Audience Marketing",Rick Malins,7,https://cdn.theorg.com/7e631b92-f960-479e-976c-48c0219b3104_thumb.jpg
nike,Irina Kochetkova,Administrative And Procurement Lead,Bruce Henderson,8,https://cdn.theorg.com/40e2f1e4-3eb4-4d3a-af1f-89d6822b0e98_thumb.jpg
google,Sadh Mnm Khan,Senior Software Engineer,Lichan Hong,5,https://cdn.theorg.com/1b653531-bb41-4256-bb21-09599548905a_thumb.jpg
amazon,Mike Williams,"Associate General Counsel, Payments",David A. Zapolsky,3,https://cdn.theorg.com/0f6fca3c-ae0d-4108-a8f3-529f74ba1425_thumb.jpg
google,Avinash David Singh,Director Of Product Management,Rose Yao,5,https://cdn.theorg.com/84e2eb50-fc85-4230-a20a-a9e16f488764_thumb.jpg
meta,Pai-Wei Lai,Engineering Manager,Hetal Thakkar,7,https://cdn.theorg.com/de143e4f-553c-450d-a451-7530fc31c2ee_thumb.jpg
disney,Clara Davidson,Executive Support - Disney APAC,Alannah Wilder,6,
meta,Chang-Han Jong,Engineering Manager,David Wei,5,https://cdn.theorg.com/95074030-015c-4d51-9d8d-b3793d90644e_thumb.jpg
google,Zoe Clapp,"Managing Director, Youtube Creative Studio, Brand & Social, EMEA",Matt Brittin,4,https://cdn.theorg.com/52961d96-e328-430d-8275-37facdd38d05_thumb.jpg
amazon,Dorian Folino,Senior Customer Success Manager,Kara Ciccone,6,https://cdn.theorg.com/dae4f021-701d-44a0-8514-2508f6edc4fb_thumb.jpg
stripe,Kumar Chellapilla,Head Of ML Platform And Generative AI Accelerator Teams At Stripe,Rahul Patil,4,https://cdn.theorg.com/b6355aad-87cc-46db-869e-d1ed6b45ee4e_thumb.jpg
netflix,Elisabeth Baker,"Director, Awards Marketing And Creative",James Foster,4,https://cdn.theorg.com/f4a4d12c-0011-4af2-a123-2f8fa54d62bb_thumb.jpg
microsoft,Glenn Leifheit,"Senior Security Program Manager, Customer Security Policy And Assurance",Giri Govindarajulu,5,https://cdn.theorg.com/4649c443-8163-4414-9f82-36f1c38d5258_thumb.jpg
amazon,John Lynch,"Head of Production & Operations WW, Amazon Studios",Jennifer Salke,6,https://cdn.theorg.com/9493ff0d-7644-4461-9f65-20e2e5a7c1c3_thumb.jpg
amazon,Sandro Cadeira,Vice President Of Sales,Matt Garman,3,https://cdn.theorg.com/451331fc-5c67-4f17-bfa3-7fa647e72420_thumb.jpg
amazon,Lena Kohaupt,"Manager, Emerging Accounts Pan-eu",Eunice Lee,6,https://cdn.theorg.com/aa03771b-443e-4518-9157-c27ab3859f81_thumb.jpg
